Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
8170000,0.71043706,0.5423415,0.014734168,0.018090237,0.00030000004,3657.0,19.950004160404205,19.950004160404205,1.0
8180000,0.6516307,0.32413805,None,None,None,2882.0,21.425503969192505,21.425503969192505,1.0
8190000,0.7157125,0.44593126,0.014152302,0.02104265,0.00030000004,5966.0,19.033004343509674,19.033004343509674,1.0
8200000,0.6946867,0.49668708,None,None,None,9999.0,14.50000387430191,14.50000387430191,1.0
8210000,0.6501319,0.33212686,0.0111387195,0.016725313,0.00030000004,2649.0,20.400003671646118,20.400003671646118,1.0
8220000,0.63151455,0.40938172,None,None,None,3866.0,19.19150400161743,19.19150400161743,1.0
8230000,0.7154003,0.32209626,0.0119632315,0.020127743,0.00030000004,3457.5,20.541503697633743,20.541503697633743,1.0
8240000,0.63740706,0.37042475,None,None,None,5493.666666666667,18.505337794621784,18.505337794621784,1.0
8250000,0.6270677,0.42594603,0.014663476,0.016517906,0.00030000004,6732.25,20.189003845055897,20.189003845055897,1.0
8260000,0.5020603,0.28543374,None,None,None,5571.333333333333,17.445753037929535,17.445753037929535,1.0
8270000,0.6129386,0.53067607,None,None,None,None,None,None,1.0
8280000,0.59523773,0.44178924,0.014724147,0.015237018,0.00030000004,None,None,None,1.0
8290000,0.63655394,0.398959,None,None,None,5454.333333333333,19.5446704129378,19.5446704129378,1.0
8300000,0.67079246,0.38537893,0.0129398145,0.016695738,0.00030000004,4987.666666666667,18.84467037518819,18.84467037518819,1.0
8310000,0.61246186,0.34704062,None,None,None,5843.666666666667,19.322003106276195,19.322003106276195,1.0
8320000,0.6375397,0.45059326,0.015716484,0.012306316,0.00030000004,3699.0,19.300002813339233,19.300002813339233,1.0
8330000,0.5899971,0.43093434,None,None,None,4216.0,20.283003091812134,20.283003091812134,1.0
8340000,0.62976116,0.45161203,0.013336339,0.01614046,0.00030000004,3049.0,20.450003534555435,20.450003534555435,1.0
8350000,0.55650127,0.26252112,None,None,None,4788.333333333333,19.877336740493774,19.877336740493774,1.0
8360000,0.56482273,0.44000652,0.013610346,0.016483365,0.00030000004,3316.0,20.683003962039948,20.683003962039948,1.0
8370000,0.552832,0.3823886,None,None,None,7099.0,19.300003230571747,19.300003230571747,1.0
8380000,0.5142916,0.44777384,0.012907462,0.020607432,0.00030000004,3665.5,18.38900379339854,18.38900379339854,1.0
8390000,0.617724,0.3812393,None,None,None,9999.0,16.00000351667404,16.00000351667404,1.0
8400000,0.5889255,0.5136669,0.013922596,0.017431557,0.00030000004,5476.666666666667,16.70000347495079,16.70000347495079,1.0
8410000,0.57265127,0.32521006,None,None,None,4140.5,20.961336851119995,20.961336851119995,1.0
8420000,0.5775501,0.39986035,0.014026957,0.01800891,0.00030000004,4665.75,19.99150323867798,19.99150323867798,1.0
8430000,0.642485,0.41497037,None,None,None,None,20.175003364682198,20.175003364682198,1.0
8440000,0.56095785,0.36674705,0.014038661,0.014544583,0.00030000004,4668.0,19.331003742558615,19.331003742558615,1.0
8450000,0.6342169,0.44311494,None,None,None,3982.0,21.017004013061523,21.017004013061523,1.0
8460000,0.63067997,0.42329043,0.015753148,0.022744637,0.00030000004,5111.5,16.7835031747818,16.7835031747818,1.0
8470000,0.6319074,0.48456737,None,None,None,4282.0,21.900003790855408,21.900003790855408,1.0
8480000,0.71984655,0.44767314,None,None,None,None,None,None,1.0
8490000,0.71223116,0.5402415,0.016837863,0.0138236275,0.00030000004,None,None,None,1.0
8500000,0.6703939,0.38757095,None,None,None,4649.0,19.600003451108932,19.600003451108932,1.0
8510000,0.5469861,0.39620614,0.017691024,0.014959308,0.00030000004,5128.0,20.994670629501343,20.994670629501343,1.0
8520000,0.55642164,0.37848803,None,None,None,3449.0,18.025004029273987,18.025004029273987,1.0
8530000,0.5165778,0.54797655,0.014477981,0.018547302,0.00030000004,3207.5,21.041504502296448,21.041504502296448,1.0
8540000,0.53713936,0.52061963,None,None,None,2932.0,None,None,1.0
8550000,0.5300773,0.45546883,0.019134315,0.016879527,0.00030000004,4257.5,20.275003373622894,20.275003373622894,1.0
8560000,0.5381888,0.4774644,None,None,None,3549.0,20.725003480911255,20.725003480911255,1.0
8570000,0.5332197,0.48842043,0.014243727,0.017344212,0.00030000004,3933.0,20.56600421667099,20.56600421667099,1.0
8580000,0.53145325,0.4901761,None,None,None,2982.0,20.767004191875458,20.767004191875458,1.0
8590000,0.48872125,0.35410133,0.012880188,0.014331449,0.00030000004,3469.75,21.062003578458512,21.062003578458512,1.0
8600000,0.49697238,0.44035596,None,None,None,4615.5,20.189004004001617,20.189004004001617,1.0
8610000,0.45815992,0.5770684,0.013446058,0.0135264555,0.00030000004,5699.0,None,None,1.0
8620000,0.5080425,0.53821546,None,None,None,None,19.300003707408905,19.300003707408905,1.0
8630000,0.50134623,0.4383761,0.015420768,0.014263311,0.00030000004,3607.25,20.266753405332565,20.266753405332565,1.0
8640000,0.5136021,0.4414218,None,None,None,3257.0,20.492003917694092,20.492003917694092,1.0
8650000,0.53527033,0.51218235,0.015085744,0.01702768,0.00030000004,3387.6666666666665,None,None,1.0
8660000,0.5507734,0.50286525,None,None,None,2499.0,20.333503998816013,20.333503998816013,1.0
8670000,0.54051197,0.45796713,None,None,None,5521.333333333333,18.97767048080762,18.97767048080762,1.0
8680000,0.5455312,0.4432868,0.014347296,0.0140389865,0.00030000004,4940.75,19.30825373530388,19.30825373530388,1.0
8690000,0.5272667,0.5449347,None,None,None,6533.0,20.966003894805908,20.966003894805908,1.0
8700000,0.5516425,0.47447577,0.014150416,0.015450319,0.00030000004,5149.333333333333,18.133003771305084,18.133003771305084,1.0
8710000,0.49570364,0.5164633,None,None,None,9999.0,1.594334562619527,1.594334562619527,1.0
8720000,0.54605424,0.48193607,0.016230676,0.017368848,0.00030000004,2466.0,21.033003330230713,21.033003330230713,1.0
8730000,0.5849725,0.4962193,None,None,None,4349.0,20.65000319480896,20.65000319480896,1.0
8740000,0.5415034,0.506864,0.015513378,0.018942103,0.0003,4273.75,20.072337488333385,20.072337488333385,1.0
8750000,0.55449843,0.39946645,None,None,None,None,22.184003680944443,22.184003680944443,1.0
8760000,0.530682,0.54967093,0.01548922,0.015863504,0.00030000004,3438.0,20.51650333404541,20.51650333404541,1.0
8770000,0.5347102,0.4246265,None,None,None,3266.0,21.19150334596634,21.19150334596634,1.0
8780000,0.56222576,0.3535573,None,None,None,3399.0,21.10000455379486,21.10000455379486,1.0
8790000,0.5433504,0.45404541,0.011623992,0.017085735,0.00030000004,4311.75,20.187253266572952,20.187253266572952,1.0
8800000,0.46409622,0.4296912,None,None,None,3599.0,20.06667039791743,20.06667039791743,1.0
8810000,0.4890494,0.40718648,0.0134288855,0.019276462,0.00030000004,8266.0,18.73300412297249,18.73300412297249,1.0
8820000,0.4560634,0.3859991,None,None,None,4082.0,21.0836704770724,21.0836704770724,1.0
8830000,0.52391,0.46491724,0.015729863,0.015919624,0.00030000004,5315.5,22.0670028924942,22.0670028924942,1.0
8840000,0.49089554,0.44627064,None,None,None,3249.0,19.433336794376373,19.433336794376373,1.0
8850000,0.5992772,0.47922453,0.014357165,0.014293548,0.00030000004,None,None,None,1.0
8860000,0.589309,0.39101893,None,None,None,6932.5,17.8165033608675,17.8165033608675,1.0
8870000,0.5285477,0.39140204,0.014857976,0.021770263,0.00030000004,6866.0,18.133003190159798,18.133003190159798,1.0
8880000,0.5662987,0.35712323,None,None,None,3465.5,20.908503502607346,20.908503502607346,1.0
8890000,0.61598605,0.39807865,0.014076191,0.022079783,0.00030000004,6257.5,19.241502970457077,19.241502970457077,1.0
8900000,0.6466597,0.47872567,None,None,None,6476.666666666667,20.283504486083984,20.283504486083984,1.0
8910000,0.57593006,0.44528264,0.012021518,0.016094027,0.00030000004,5571.333333333333,15.094336320956549,15.094336320956549,1.0
8920000,0.55367666,0.40343562,None,None,None,3757.0,19.661336769660313,19.661336769660313,1.0
8930000,0.5362129,0.55513054,0.017805409,0.020170929,0.00030000004,3799.0,19.700003574291866,19.700003574291866,1.0
8940000,0.4671499,0.5229433,None,None,None,3324.0,20.67500376701355,20.67500376701355,1.0
8950000,0.4856992,0.4696276,0.017664038,0.020076884,0.00030000004,3490.75,20.627670447031658,20.627670447031658,1.0
8960000,0.5649989,0.5196601,None,None,None,2840.5,20.258503913879395,20.258503913879395,1.0
8970000,0.5978707,0.5005564,0.015912374,0.014743536,0.00030000004,9999.0,18.475003503262997,18.475003503262997,1.0
8980000,0.6984353,0.47748202,None,None,None,2982.0,21.017003059387207,21.017003059387207,1.0
8990000,0.5881486,0.4459448,None,None,None,3466.0,20.033003330230713,20.033003330230713,1.0
9000000,0.6114409,0.46520364,0.014114237,0.01463211,0.00030000004,3161.5,20.361003518104553,20.361003518104553,1.0
9010000,0.5686814,0.4202175,None,None,None,5260.0,18.62100413441658,18.62100413441658,1.0
9020000,0.485231,0.43915784,0.013612588,0.018012244,0.00030000004,3287.6666666666665,21.13350337743759,21.13350337743759,1.0
9030000,0.5156546,0.46368533,None,None,None,4504.666666666667,19.962503522634506,19.962503522634506,1.0
9040000,0.5061372,0.49426395,0.013893063,0.020637939,0.00030000004,None,None,None,1.0
9050000,0.508175,0.4868399,None,None,None,4815.5,20.183504045009613,20.183504045009613,1.0
9060000,0.5338796,0.5498373,0.01355664,0.016145298,0.0003,3866.0,None,None,1.0
9070000,0.56254303,0.41833284,None,None,None,5916.0,18.59967025121053,18.59967025121053,1.0
9080000,0.578275,0.42913198,0.015334495,0.015464845,0.00030000004,3024.0,20.97500377893448,20.97500377893448,1.0
9090000,0.57316583,0.39623815,None,None,None,7941.0,16.50000262260437,16.50000262260437,1.0
9100000,0.55090344,0.4163516,0.012343776,0.014687508,0.00030000004,3978.25,20.23980333805084,20.23980333805084,1.0
9110000,0.5673021,0.4204317,None,None,None,3532.5,20.46650418639183,20.46650418639183,1.0
9120000,0.52117413,0.44172296,0.014554131,0.017118879,0.00030000004,4866.0,20.283003568649292,20.283003568649292,1.0
9130000,0.43720305,0.43772936,None,None,None,3116.0,18.783003255724907,18.783003255724907,1.0
9140000,0.54394007,0.4709015,None,None,None,None,None,None,1.0
9150000,0.60487074,0.4621593,0.012736014,0.019694027,0.00030000004,5345.6,19.566753715276718,19.566753715276718,1.0
9160000,0.5242358,0.42316592,None,None,None,5154.333333333333,17.25850334763527,17.25850334763527,1.0
9170000,0.52429533,0.37780696,0.014850064,0.014153508,0.00030000004,2590.5,19.908503830432892,19.908503830432892,1.0
9180000,0.61786735,0.6096184,None,None,None,3215.5,21.333004653453827,21.333004653453827,1.0
9190000,0.5656205,0.48889813,0.016758168,0.022949385,0.00030000004,9999.0,15.867002502083778,15.867002502083778,1.0
9200000,0.55826664,0.39312848,None,None,None,None,None,None,1.0
9210000,0.5698274,0.5701697,0.012584782,0.013352379,0.00030000004,4066.0,20.43300324678421,20.43300324678421,1.0
9220000,0.5526507,0.37530294,None,None,None,3404.3333333333335,21.094670295715332,21.094670295715332,1.0
9230000,0.5656025,0.3772268,0.01238018,0.017938979,0.00030000004,4861.5,20.637503303587437,20.637503303587437,1.0
9240000,0.52685696,0.43052194,None,None,None,3699.0,20.700004160404205,20.700004160404205,1.0
9250000,0.50263065,0.41907433,0.0145615805,0.017582772,0.00030000004,7827.0,17.504003271460533,17.504003271460533,1.0
9260000,0.45826685,0.4118312,None,None,None,4399.0,20.62500400841236,20.62500400841236,1.0
9270000,0.45918944,0.513476,0.016563656,0.01657911,0.00030000004,3749.0,20.437504455447197,20.437504455447197,1.0
9280000,0.5096853,0.5380851,None,None,None,None,None,None,1.0
9290000,0.5445749,0.6066822,None,None,None,None,None,None,1.0
9300000,0.50921214,0.5197605,0.017536744,0.013699297,0.0003,2865.5,21.383503198623657,21.383503198623657,1.0
9310000,0.5519759,0.39386004,None,None,None,3074.5,20.424503326416016,20.424503326416016,1.0
9320000,0.58138543,0.41053015,0.01398593,0.01479178,0.00030000004,2916.0,22.083003997802734,22.083003997802734,1.0
9330000,0.631296,0.49724376,None,None,None,3132.0,21.867003321647644,21.867003321647644,1.0
9340000,0.59467196,0.33550945,0.011500815,0.021109428,0.00030000004,6549.0,12.000003218650818,12.000003218650818,1.0
9350000,0.5557491,0.3721421,None,None,None,3782.0,21.058503925800323,21.058503925800323,1.0
9360000,0.5447397,0.4166201,0.011208839,0.020530622,0.00030000004,4619.0,19.15425357222557,19.15425357222557,1.0
9370000,0.5302237,0.38037664,None,None,None,4176.666666666667,20.39467050631841,20.39467050631841,1.0
9380000,0.50768244,0.39022657,0.013881569,0.019565921,0.00030000004,6799.0,18.91650351136923,18.91650351136923,1.0
9390000,0.44208717,0.47964898,None,None,None,5088.0,19.244336754083633,19.244336754083633,1.0
9400000,0.4554998,0.4449414,0.013319571,0.017719274,0.0003,3860.3333333333335,20.30533653497696,20.30533653497696,1.0
9410000,0.49810627,0.49709573,None,None,None,None,None,None,1.0
9420000,0.5644206,0.5264637,0.015763778,0.016958704,0.00030000004,6515.0,17.98400366306305,17.98400366306305,1.0
9430000,0.5328775,0.4144477,None,None,None,None,None,None,1.0
9440000,0.49423087,0.38975257,None,None,None,3032.0,20.467003405094147,20.467003405094147,1.0
9450000,0.56837606,0.41216707,0.012456913,0.019731043,0.00030000004,5198.8,19.071003943681717,19.071003943681717,1.0
9460000,0.54007405,0.34537825,None,None,None,6557.5,19.866670032342274,19.866670032342274,1.0
9470000,0.5567406,0.38416585,0.012764395,0.018915754,0.00030000004,3215.5,20.283504366874695,20.283504366874695,1.0
9480000,0.51882035,0.47850573,None,None,None,3348.5,20.400503873825073,20.400503873825073,1.0
9490000,0.54634076,0.36760244,0.014668423,0.017467123,0.00030000004,3799.0,19.825003534555435,19.825003534555435,1.0
9500000,0.49075884,0.48054853,None,None,None,7449.0,17.05000352859497,17.05000352859497,1.0
9510000,0.52696323,0.5491358,0.012604718,0.014336993,0.00030000004,None,None,None,1.0
9520000,0.5886346,0.4744464,None,None,None,2833.0,19.666003227233887,19.666003227233887,1.0
9530000,0.5761764,0.4044098,0.015734265,0.01749617,0.00030000004,3149.0,19.35000342130661,19.35000342130661,1.0
9540000,0.5952034,0.3474885,None,None,None,5410.333333333333,17.088670273621876,17.088670273621876,1.0
9550000,0.58869225,0.39985293,0.011345808,0.015470823,0.00030000004,5149.0,None,None,1.0
9560000,0.6629843,0.38282478,None,None,None,3065.5,20.072337021430332,20.072337021430332,1.0
9570000,0.7446071,0.40071845,0.012642542,0.018271303,0.00030000004,3232.3333333333335,20.933337132136028,20.933337132136028,1.0
9580000,0.6247231,0.28037336,None,None,None,3599.3333333333335,20.899670640627544,20.899670640627544,1.0
9590000,0.5953843,0.36366466,0.011438401,0.014201623,0.00030000004,5240.5,18.00566965341568,18.00566965341568,1.0
9600000,0.6556122,0.43526372,None,None,None,6457.0,20.800504088401794,20.800504088401794,1.0
9610000,0.6551422,0.4794078,None,None,None,4983.0,18.258003294467926,18.258003294467926,1.0
9620000,0.6519699,0.45325756,0.015442415,0.017224384,0.0003,8766.0,17.73300337791443,17.73300337791443,1.0
9630000,0.6177156,0.35835543,None,None,None,5249.0,18.833337371548016,18.833337371548016,1.0
9640000,0.5575647,0.40446013,0.015461458,0.019362178,0.00030000004,5299.0,19.033336599667866,19.033336599667866,1.0
9650000,0.58791804,0.5115668,None,None,None,3099.0,21.400002419948578,21.400002419948578,1.0
9660000,0.5685505,0.47735494,0.015797976,0.016492145,0.00030000004,2877.0,20.622003734111786,20.622003734111786,1.0
9670000,0.562324,0.44355506,None,None,None,3066.0,20.933002769947052,20.933002769947052,1.0
9680000,0.5355449,0.59229267,0.013496069,0.021644622,0.0003,3666.0,None,None,1.0
9690000,0.56497407,0.38276434,None,None,None,None,20.833003401756287,20.833003401756287,1.0
9700000,0.59502226,0.4353524,0.013473864,0.015819933,0.00030000004,3249.0,19.575003147125244,19.575003147125244,1.0
9710000,0.63513464,0.5208771,None,None,None,2966.0,20.722003479798634,20.722003479798634,1.0
9720000,0.60546225,0.2568709,0.01364237,0.017708464,0.00030000004,5953.25,16.450003266334534,16.450003266334534,1.0
9730000,0.62537706,0.43659943,None,None,None,5799.0,18.108253620564938,18.108253620564938,1.0
9740000,0.6193949,0.4480901,None,None,None,4626.666666666667,20.872337073087692,20.872337073087692,1.0
9750000,0.5080045,0.43619967,0.0155059965,0.01911706,0.00030000004,3065.5,20.933504283428192,20.933504283428192,1.0
9760000,0.54228973,0.60933274,None,None,None,2999.0,19.500003814697266,19.500003814697266,1.0
9770000,0.49530867,0.41142884,0.016537657,0.017446626,0.00030000004,7932.0,17.317003518342972,17.317003518342972,1.0
9780000,0.5260981,0.5060215,None,None,None,2757.0,20.742003321647644,20.742003321647644,1.0
9790000,0.5916867,0.42275414,0.013664671,0.021156512,0.00030000004,3328.8,21.070203804969786,21.070203804969786,1.0
9800000,0.5665756,0.45880526,None,None,None,None,None,None,1.0
9810000,0.5980777,0.37166312,0.013837641,0.02119894,0.00030000004,3726.6666666666665,19.93900430202484,19.93900430202484,1.0
9820000,0.616722,0.5727378,None,None,None,7432.0,19.067004203796387,19.067004203796387,1.0
9830000,0.5687921,0.3668071,0.012170849,0.01425733,0.00030000004,3504.3333333333335,20.667003631591797,20.667003631591797,1.0
9840000,0.5976209,0.45686856,None,None,None,None,20.65000307559967,20.65000307559967,1.0
9850000,0.64475304,0.31616127,0.015953107,0.025396738,0.00030000004,3265.3333333333335,20.86700350046158,20.86700350046158,1.0
9860000,0.53099865,0.5004522,None,None,None,6190.5,12.528002818425497,12.528002818425497,1.0
9870000,0.46467286,0.3581902,0.013616129,0.019299371,0.00030000004,3654.6666666666665,20.38300471007824,20.38300471007824,1.0
9880000,0.469337,0.46271247,None,None,None,3249.0,20.258503437042236,20.258503437042236,1.0
9890000,0.5405861,0.37650073,None,None,None,4011.5,20.487503848969936,20.487503848969936,1.0
9900000,0.5246519,0.39985114,0.011657341,0.013285465,0.00030000004,6257.5,16.241502344608307,16.241502344608307,1.0
9910000,0.47519368,0.46975297,None,None,None,6840.75,17.533252827823162,17.533252827823162,1.0
9920000,0.47842935,0.46162936,0.01469877,0.016415544,0.00030000004,2899.0,19.600003957748413,19.600003957748413,1.0
9930000,0.46618745,0.43828413,None,None,None,4140.75,20.608253970742226,20.608253970742226,1.0
9940000,0.48837304,0.5777221,0.017894309,0.015731608,0.00030000004,None,None,None,1.0
9950000,0.47831586,0.5164152,None,None,None,3416.0,21.083003282546997,21.083003282546997,1.0
9960000,0.51276267,0.48433736,0.01403127,0.016989706,0.00030000004,2924.0,21.325003385543823,21.325003385543823,1.0
9970000,0.50749546,0.34081167,None,None,None,5299.333333333333,19.19967011610667,19.19967011610667,1.0
9980000,0.5016864,0.43952832,0.013715873,0.01337238,0.00030000004,None,None,None,1.0
9990000,0.5020184,0.4630518,None,None,None,4495.0,18.838669697443645,18.838669697443645,1.0
10000000,0.53151697,0.44431508,0.013881056,0.01527349,0.00030000004,3065.6666666666665,20.325003623962402,20.325003623962402,1.0
10010000,0.5691965,0.33286044,None,None,None,5078.25,19.295754060149193,19.295754060149193,1.0
10020000,0.47388473,0.4759658,0.0098360535,0.01581564,0.00030000004,4265.0,None,None,1.0
10030000,0.4403936,0.5336877,None,None,None,None,22.234004259109497,22.234004259109497,1.0
10040000,0.5243785,0.35035485,0.014688873,0.020576367,0.00030000004,6421.0,16.342003732919693,16.342003732919693,1.0
10050000,0.5583011,0.4566063,None,None,None,5316.0,19.36650362610817,19.36650362610817,1.0
10060000,0.49439454,0.42500085,0.014553698,0.019838415,0.00030000004,3015.5,19.73350340127945,19.73350340127945,1.0
10070000,0.51276803,0.3946938,None,None,None,4432.0,19.067004203796387,19.067004203796387,1.0
10080000,0.5132051,0.43539122,None,None,None,6515.5,16.733502805233,16.733502805233,1.0
10090000,0.5305785,0.3811984,0.011940761,0.015754838,0.00030000004,5476.333333333333,15.52266937494278,15.52266937494278,1.0
10100000,0.51592016,0.41299224,None,None,None,4782.0,19.21700370311737,19.21700370311737,1.0
10110000,0.5229133,0.4456213,0.014237644,0.017787375,0.00030000004,4482.0,20.017004132270813,20.017004132270813,1.0
10120000,0.5052477,0.41600558,None,None,None,3715.6666666666665,19.950003961722057,19.950003961722057,1.0
10130000,0.5396947,0.36685884,0.013132212,0.013836441,0.00030000004,3824.0,20.175003945827484,20.175003945827484,1.0
10140000,0.55553806,0.46394816,None,None,None,None,None,None,1.0
10150000,0.54648614,0.38711601,0.013747852,0.016818903,0.00030000004,5538.333333333333,12.000001668930054,12.000001668930054,1.0
10160000,0.5715137,0.34624368,None,None,None,8816.0,18.68833698829015,18.68833698829015,1.0
10170000,0.5191726,0.3234576,0.012090224,0.018111328,0.00030000004,4865.75,19.383253403007984,19.383253403007984,1.0
10180000,0.5406558,0.49752322,None,None,None,2616.0,21.883002996444702,21.883002996444702,1.0
10190000,0.5565763,0.3244477,0.010561034,0.022256067,0.00030000004,2666.0,21.833003044128418,21.833003044128418,1.0
10200000,0.5491801,0.35226563,None,None,None,5511.25,18.492003098130226,18.492003098130226,1.0
10210000,0.49690202,0.40698764,0.012981332,0.018114096,0.00030000004,4482.5,20.125003784894943,20.125003784894943,1.0
10220000,0.49020225,0.37116447,None,None,None,4841.0,19.40800306200981,19.40800306200981,1.0
10230000,0.53980213,0.3830859,0.013135252,0.016822902,0.00030000004,None,None,None,1.0
10240000,0.48282474,0.32888168,None,None,None,7787.666666666667,14.250002950429916,14.250002950429916,1.0
10250000,0.48365977,0.40849033,None,None,None,None,21.13400435447693,21.13400435447693,1.0
10260000,0.48590356,0.32953474,0.011641986,0.01564962,0.00030000004,5086.5,13.412502214312553,13.412502214312553,1.0
10270000,0.5198032,0.42876005,None,None,None,5460.0,17.539003203312557,17.539003203312557,1.0
10280000,0.46557665,0.31714487,0.014056786,0.015710233,0.00030000004,9999.0,14.000002562999725,14.000002562999725,1.0
10290000,0.49494407,0.37419295,None,None,None,3028.0,19.596003711223602,19.596003711223602,1.0
10300000,0.45969838,0.44131923,0.013160468,0.016602961,0.00030000004,6811.25,18.750336796045303,18.750336796045303,1.0
10310000,0.42905608,0.34100592,None,None,None,5515.0,15.992003083229065,15.992003083229065,1.0
10320000,0.4521164,0.55949247,0.010881801,0.013903415,0.00030000004,None,None,None,1.0
10330000,0.5249257,0.401717,None,None,None,3333.0,None,None,1.0
10340000,0.4644742,0.36987385,0.016191278,0.015939852,0.00030000004,5077.0,20.48300352692604,20.48300352692604,1.0
10350000,0.4920185,0.34373963,None,None,None,3240.5,21.25850349664688,21.25850349664688,1.0
10360000,0.49002424,0.35708034,0.012676414,0.018041287,0.00030000004,3005.0,20.050003170967102,20.050003170967102,1.0
10370000,0.5289891,0.35309923,None,None,None,None,21.216002821922302,21.216002821922302,1.0
10380000,0.45924547,0.3544753,0.011956628,0.015885048,0.00030000004,5032.333333333333,19.96667029460271,19.96667029460271,1.0
10390000,0.44573686,0.265693,None,None,None,7715.5,17.533502861857414,17.533502861857414,1.0
10400000,0.49955305,0.40928477,0.014108022,0.018115418,0.00030000004,4083.0,21.166003465652466,21.166003465652466,1.0
10410000,0.51929843,0.40054008,None,None,None,None,19.16600388288498,19.16600388288498,1.0
10420000,0.5249621,0.34656197,0.012202212,0.020212522,0.00030000004,6893.333333333333,15.183503195643425,15.183503195643425,1.0
10430000,0.5400821,0.41056284,None,None,None,3066.0,20.44150349497795,20.44150349497795,1.0
10440000,0.44719598,0.3248198,None,None,None,5437.666666666667,16.89466981093089,16.89466981093089,1.0
10450000,0.48606902,0.4021745,0.015574338,0.0143757,0.00030000004,4293.666666666667,20.872003694375355,20.872003694375355,1.0
10460000,0.52625626,0.35991642,None,None,None,3921.3333333333335,20.911004344622295,20.911004344622295,1.0
10470000,0.53225446,0.40887022,0.011758283,0.017620381,0.00030000004,9999.0,None,None,1.0
10480000,0.5351984,0.35976794,None,None,None,4549.0,18.633336891730625,18.633336891730625,1.0
10490000,0.59966403,0.3542817,0.013084662,0.021730062,0.00030000004,3382.0,19.117003738880157,19.117003738880157,1.0
10500000,0.6231863,0.4463448,None,None,None,2716.0,21.78300428390503,21.78300428390503,1.0
10510000,0.6388672,0.2746706,0.0143457465,0.021239746,0.00030000004,2965.6666666666665,21.23350402712822,21.23350402712822,1.0
10520000,0.5477379,0.34823084,None,None,None,3665.0,19.733504056930542,19.733504056930542,1.0
10530000,0.56295717,0.29783195,0.009015168,0.016688293,0.00030000004,6973.75,19.5336707731088,19.5336707731088,1.0
10540000,0.5191657,0.38123396,None,None,None,6382.5,10.244335601727167,10.244335601727167,1.0
10550000,0.45154703,0.32041642,0.0105898725,0.017080856,0.00030000004,4104.666666666667,19.561003585656483,19.561003585656483,1.0
10560000,0.4763271,0.41702676,None,None,None,None,None,None,1.0
10570000,0.47332907,0.3938959,0.013599368,0.013609721,0.00030000004,5971.166666666667,17.69450334707896,17.69450334707896,1.0
10580000,0.4335926,0.38237002,None,None,None,3849.0,20.650005102157593,20.650005102157593,1.0
